date,source,medium,campaign,cost,impressions,clicks,users,revenue
1/3/2024,boards.greenhouse.io,referral,service_strategy,$56.89,1180,1118,286,$761.22
1/18/2024,brightedge--c.vf.force.com,referral,(referral),$98.04,8801,8236,759,$690.51
1/2/2024,yandex.ru,paid,chrome_launch_switch,$11.64,5922,5815,646,$440.50
1/21/2024,meta,referral,(direct),$31.40,9693,9332,351,$735.65
1/1/2024,app.amplemarket.com,organic,(direct),$21.44,9658,9284,876,$495.93
1/18/2024,momentum.com,paid,solution_marketing,$43.37,2943,2563,574,$549.65
1/25/2024,brightedge--c.vf.force.com,referral,solution_data,$89.67,7055,6186,973,$632.33
1/16/2024,brightedge--c.vf.force.com,social,christmas_cmp,$84.42,4110,3413,284,$896.30
1/17/2024,gdmsugar.gartner.com,paid,(direct),$22.36,2067,1342,934,$635.77
1/14/2024,gdmsugar.gartner.com,paid,(organic),$46.94,9492,9320,283,$326.64
1/8/2024,chrome_launch_switch,referral,christmas_cmp,$21.13,6765,6122,420,$375.84
1/28/2024,bing,social,(direct),$45.90,9747,9293,701,$851.28
1/28/2024,boards.greenhouse.io,organic,chrome_launch_switch,$96.68,8045,7145,135,$203.61
1/26/2024,brightedge--c.vf.force.com,referral,(referral),$14.49,5940,5104,851,$983.30
1/29/2024,brightedge--c.vf.force.com,(none),chrome_launch_switch,$73.99,4673,4433,537,$720.81
1/17/2024,meta,social,chrome_launch_switch,$73.40,3115,2439,710,$256.28
1/18/2024,gdmsugar.gartner.com,social,service_strategy,$76.65,8891,8532,311,$989.96
1/24/2024,yandex.ru,social,service_strategy,$73.45,9843,9515,425,$590.97
1/15/2024,app.amplemarket.com,(none),(direct),$46.16,2575,1613,765,$489.73
1/24/2024,google,referral,solution_marketing,$22.40,9494,8695,885,$303.84
1/28/2024,brightedge--c.vf.force.com,organic,(referral),$95.47,3060,2618,750,$337.41
1/24/2024,bing,paid,service_strategy,$96.41,3533,3204,960,$172.60
1/19/2024,app.amplemarket.com,(none),(direct),$68.70,2954,2884,557,$330.41
1/24/2024,bing,social,service_strategy,$18.04,8059,7303,498,$906.05
1/1/2024,enterprisemarketingportal.google,referral,(organic),$25.22,1545,664,433,$314.16
1/5/2024,meta,paid,service_strategy,$50.24,4654,3663,918,$957.73
1/6/2024,(direct),organic,solution_data,$85.92,3517,3087,273,$601.22
1/17/2024,brightedge--c.vf.force.com,referral,service_strategy,$54.94,2770,2291,220,$538.41
1/19/2024,gdmsugar.gartner.com,referral,solution_marketing,$88.73,7309,6461,247,$822.05
1/22/2024,gdmsugar.gartner.com,referral,(organic),$95.27,2080,1473,463,$570.20
1/13/2024,momentum.com,paid,solution_marketing,$85.48,2927,2309,514,$145.87
1/15/2024,brightedge--c.vf.force.com,social,service_strategy,$95.84,2748,2016,443,$753.93
1/10/2024,linkedin.com,referral,(organic),$79.63,4922,4384,659,$749.21
1/15/2024,gdmsugar.gartner.com,paid,chrome_launch_switch,$73.11,9387,9108,749,$536.60
1/23/2024,chrome_launch_switch,social,(direct),$93.36,8368,7794,410,$932.47
1/28/2024,app.amplemarket.com,paid,(referral),$15.30,1631,1019,227,$404.12
1/9/2024,brightedge--c.vf.force.com,paid,(organic),$63.75,5060,4826,434,$736.48
1/11/2024,gdmsugar.gartner.com,social,christmas_cmp,$45.13,1270,424,550,$271.34
1/7/2024,google,referral,service_strategy,$42.05,4435,3668,831,$218.05
1/17/2024,boards.greenhouse.io,social,(organic),$26.17,2765,1884,990,$134.39
1/26/2024,meta,paid,solution_marketing,$32.88,1258,535,721,$674.40
1/29/2024,chrome_launch_switch,paid,chrome_launch_switch,$37.45,5006,4996,197,$144.41
1/11/2024,gdmsugar.gartner.com,paid,(referral),$98.18,7123,7051,425,$268.83
1/22/2024,yandex.ru,paid,(organic),$58.64,9208,8475,303,$174.27
1/1/2024,momentum.com,organic,solution_data,$38.94,8547,7568,424,$555.97
1/29/2024,enterprisemarketingportal.google,organic,solution_marketing,$55.55,8552,7648,525,$134.38
1/20/2024,linkedin.com,(none),solution_data,$84.64,2604,2436,113,$234.90
1/14/2024,google,referral,(direct),$55.87,5386,4711,319,$362.67
1/17/2024,momentum.com,referral,service_strategy,$33.28,9494,9327,340,$502.60
1/23/2024,google,paid,chrome_launch_switch,$41.35,7879,7761,664,$540.05
1/7/2024,linkedin.com,(none),chrome_launch_switch,$58.48,3259,2333,456,$331.71
1/16/2024,(direct),paid,chrome_launch_switch,$85.87,8656,8370,127,$324.57
1/21/2024,enterprisemarketingportal.google,referral,christmas_cmp,$66.26,4282,3966,929,$427.18
1/14/2024,chrome_launch_switch,referral,(direct),$26.51,5725,4788,296,$714.69
1/15/2024,google,(none),(referral),$64.21,1632,883,530,$374.21
1/26/2024,yandex.ru,(none),(direct),$24.51,7620,7153,427,$442.64
1/5/2024,linkedin.com,(none),(referral),$67.09,2081,1377,426,$362.98
1/11/2024,google,organic,(referral),$60.09,3062,2619,131,$239.27
1/7/2024,bing,social,solution_marketing,$13.73,7456,6598,107,$241.28
1/13/2024,app.amplemarket.com,(none),christmas_cmp,$60.54,5349,4969,293,$485.29
1/2/2024,momentum.com,(none),(direct),$35.84,6239,6236,648,$261.62
1/7/2024,momentum.com,referral,(referral),$78.14,8918,8910,717,$651.39
1/27/2024,gdmsugar.gartner.com,organic,service_strategy,$81.50,7556,7095,210,$634.80
1/24/2024,yandex.ru,(none),(referral),$23.99,2849,2455,775,$591.64
1/9/2024,enterprisemarketingportal.google,paid,(direct),$65.18,6535,6216,714,$944.79
1/25/2024,meta,referral,solution_marketing,$28.57,4402,4276,182,$407.89
1/29/2024,yandex.ru,organic,solution_marketing,$26.68,8816,8131,922,$405.52
1/17/2024,yandex.ru,social,(direct),$40.77,5011,4716,427,$286.98
1/19/2024,gdmsugar.gartner.com,(none),(direct),$71.41,8616,7857,771,$229.87
1/25/2024,linkedin.com,referral,solution_data,$35.79,7422,6894,240,$505.91
1/22/2024,brightedge--c.vf.force.com,social,service_strategy,$99.05,7557,7406,788,$686.28
1/12/2024,(direct),social,(referral),$65.25,9898,9737,947,$820.87
1/8/2024,chrome_launch_switch,organic,chrome_launch_switch,$14.27,1871,1124,471,$883.40
1/8/2024,linkedin.com,paid,(organic),$64.97,8141,7398,502,$436.15
1/13/2024,momentum.com,social,chrome_launch_switch,$82.60,9458,9028,208,$635.39
1/1/2024,(direct),paid,chrome_launch_switch,$97.41,9801,9065,124,$643.96
1/22/2024,(direct),referral,(organic),$61.51,2208,2159,439,$514.74
1/15/2024,google,organic,chrome_launch_switch,$23.39,8354,8000,742,$997.58
1/19/2024,bing,referral,(referral),$48.92,8012,7574,645,$866.11
1/9/2024,yandex.ru,referral,solution_data,$68.89,7686,6803,745,$929.49
1/25/2024,linkedin.com,paid,service_strategy,$43.40,1330,841,597,$433.61
1/28/2024,chrome_launch_switch,paid,(organic),$57.05,7110,6744,966,$949.34
1/15/2024,gdmsugar.gartner.com,referral,(referral),$30.29,7768,7616,225,$670.69
1/11/2024,app.amplemarket.com,paid,solution_data,$90.86,2814,2060,882,$961.68
1/8/2024,boards.greenhouse.io,(none),christmas_cmp,$82.57,7695,7299,485,$981.03
1/8/2024,meta,referral,solution_marketing,$73.93,5804,5377,722,$414.46
1/9/2024,yandex.ru,(none),(direct),$50.27,7852,7377,904,$331.93
1/11/2024,yandex.ru,organic,(referral),$24.53,5510,4557,846,$843.97
1/25/2024,enterprisemarketingportal.google,organic,chrome_launch_switch,$68.75,1920,1209,867,$951.62
1/6/2024,chrome_launch_switch,social,service_strategy,$58.01,8220,8067,943,$462.09
1/12/2024,enterprisemarketingportal.google,referral,(direct),$27.34,7717,7269,535,$238.92
1/6/2024,(direct),organic,solution_marketing,$56.46,9833,9322,307,$396.83
1/8/2024,enterprisemarketingportal.google,paid,(organic),$97.21,1959,1775,186,$164.80
1/12/2024,meta,paid,chrome_launch_switch,$47.38,1389,954,965,$927.23
1/14/2024,yandex.ru,(none),(direct),$64.33,2321,1366,160,$485.80
1/3/2024,gdmsugar.gartner.com,(none),christmas_cmp,$31.40,6369,6209,119,$222.06
1/11/2024,linkedin.com,organic,service_strategy,$28.40,5313,4322,431,$371.43
1/2/2024,app.amplemarket.com,(none),solution_data,$16.74,3890,3342,916,$701.51
1/20/2024,(direct),social,chrome_launch_switch,$28.05,6637,5803,1000,$747.55
1/25/2024,yandex.ru,referral,(organic),$87.78,5924,5825,426,$607.21
1/14/2024,enterprisemarketingportal.google,(none),(organic),$94.82,5786,5246,489,$679.17
1/28/2024,google,social,(organic),$40.22,2859,2854,681,$296.08
1/25/2024,brightedge--c.vf.force.com,(none),solution_marketing,$76.08,2508,2106,669,$173.22
1/19/2024,app.amplemarket.com,organic,christmas_cmp,$85.17,8620,8134,988,$838.63
1/20/2024,app.amplemarket.com,referral,(referral),$55.73,4208,3754,330,$116.85
1/17/2024,yandex.ru,(none),christmas_cmp,$17.47,3354,2871,955,$903.19
1/9/2024,boards.greenhouse.io,social,chrome_launch_switch,$24.70,8297,7983,561,$251.14
1/26/2024,(direct),organic,solution_data,$48.42,6141,5277,319,$513.33
1/20/2024,gdmsugar.gartner.com,referral,christmas_cmp,$33.92,3727,3322,312,$922.92
1/3/2024,(direct),organic,christmas_cmp,$72.62,6230,5701,420,$859.89
1/21/2024,yandex.ru,organic,solution_marketing,$12.51,8421,7432,285,$489.38
1/25/2024,brightedge--c.vf.force.com,social,(direct),$50.23,6007,5029,383,$421.24
1/5/2024,google,paid,(organic),$13.23,1093,968,131,$713.80
1/1/2024,yandex.ru,paid,(organic),$60.07,8565,8056,807,$308.55
1/2/2024,bing,(none),service_strategy,$56.46,7090,6227,366,$406.52
1/9/2024,app.amplemarket.com,organic,(organic),$66.64,1574,1113,476,$503.35
1/18/2024,(direct),referral,solution_marketing,$92.98,4870,4240,528,$219.70
1/10/2024,meta,(none),solution_marketing,$86.21,2978,2158,921,$481.97
1/11/2024,enterprisemarketingportal.google,(none),(organic),$83.81,8084,7865,542,$587.23
1/28/2024,bing,(none),(direct),$42.01,4594,3729,668,$226.53
1/21/2024,boards.greenhouse.io,(none),chrome_launch_switch,$73.74,8989,8550,418,$714.60
1/6/2024,google,paid,service_strategy,$91.64,4545,4506,502,$263.45
1/15/2024,chrome_launch_switch,referral,service_strategy,$49.91,4080,3763,118,$565.19
1/12/2024,gdmsugar.gartner.com,organic,christmas_cmp,$29.58,6725,6186,860,$734.45
1/3/2024,chrome_launch_switch,organic,(organic),$63.05,3815,3703,931,$904.01
1/10/2024,brightedge--c.vf.force.com,social,solution_marketing,$36.93,6951,6278,366,$635.97
1/26/2024,gdmsugar.gartner.com,organic,chrome_launch_switch,$76.22,5587,5355,806,$824.58
1/27/2024,yandex.ru,referral,solution_data,$67.45,6074,5739,834,$812.98
1/1/2024,enterprisemarketingportal.google,paid,solution_marketing,$55.95,7093,6135,728,$565.25
1/6/2024,(direct),referral,solution_marketing,$83.21,9763,9397,935,$769.13
1/20/2024,enterprisemarketingportal.google,organic,chrome_launch_switch,$96.48,2550,2331,341,$693.14
1/10/2024,google,(none),solution_marketing,$45.26,2844,2247,808,$626.04
1/5/2024,yandex.ru,paid,solution_data,$53.73,5877,5098,854,$469.49
1/4/2024,meta,organic,christmas_cmp,$32.00,7835,7729,480,$460.89
1/27/2024,app.amplemarket.com,organic,christmas_cmp,$13.19,3907,3758,709,$402.28
1/12/2024,boards.greenhouse.io,social,solution_marketing,$19.09,5355,4777,522,$484.11
1/19/2024,gdmsugar.gartner.com,social,solution_data,$53.80,7210,6643,807,$783.16
1/3/2024,momentum.com,referral,(organic),$70.64,6839,6722,329,$776.08
1/1/2024,gdmsugar.gartner.com,referral,christmas_cmp,$14.02,3483,3366,181,$791.56
1/8/2024,chrome_launch_switch,paid,service_strategy,$43.63,5440,4546,683,$305.85
1/22/2024,momentum.com,social,solution_marketing,$11.30,1741,1643,620,$363.60
1/28/2024,bing,paid,(organic),$43.19,4316,4105,646,$821.03
1/25/2024,boards.greenhouse.io,social,(referral),$48.83,4101,4067,272,$633.82
1/3/2024,linkedin.com,paid,solution_marketing,$72.65,1873,1067,352,$211.30
1/27/2024,brightedge--c.vf.force.com,paid,service_strategy,$10.92,1298,706,113,$184.47
1/11/2024,momentum.com,organic,christmas_cmp,$42.48,4090,3854,159,$794.88
1/22/2024,app.amplemarket.com,referral,christmas_cmp,$96.40,1486,1053,565,$218.94
1/11/2024,app.amplemarket.com,referral,solution_data,$71.75,7092,6206,325,$953.74
1/2/2024,bing,social,solution_data,$82.36,5764,4913,195,$325.42
1/18/2024,momentum.com,paid,(organic),$60.35,9043,8800,947,$252.19
1/25/2024,meta,organic,chrome_launch_switch,$90.90,2374,2353,182,$394.54
1/28/2024,gdmsugar.gartner.com,referral,(referral),$76.96,6750,5918,358,$926.58
1/7/2024,boards.greenhouse.io,paid,solution_marketing,$21.54,5693,5654,140,$786.07
1/26/2024,meta,social,(organic),$55.61,6811,6473,850,$824.11
1/13/2024,meta,(none),solution_data,$78.70,4773,4705,641,$733.02
1/27/2024,linkedin.com,social,(organic),$27.85,7148,6618,410,$145.15
1/7/2024,yandex.ru,paid,solution_data,$30.35,4955,4917,871,$935.70
1/1/2024,google,organic,(organic),$99.67,5456,4845,957,$409.13
1/6/2024,google,referral,christmas_cmp,$97.05,9823,8920,500,$872.13
1/10/2024,enterprisemarketingportal.google,referral,solution_data,$67.61,2909,2310,772,$472.47
1/8/2024,bing,organic,christmas_cmp,$15.96,5357,5078,772,$624.49
1/10/2024,gdmsugar.gartner.com,organic,christmas_cmp,$35.41,9855,8921,913,$310.98
1/28/2024,app.amplemarket.com,paid,christmas_cmp,$71.47,6484,6341,965,$754.15
1/17/2024,yandex.ru,referral,solution_data,$43.59,4745,4231,791,$808.06
1/25/2024,(direct),social,solution_data,$33.02,3587,3119,160,$573.89
1/16/2024,boards.greenhouse.io,referral,solution_marketing,$61.77,2691,2046,869,$670.29
1/1/2024,boards.greenhouse.io,social,(organic),$56.97,3504,3497,896,$462.94
1/21/2024,momentum.com,paid,solution_marketing,$62.95,4940,4469,491,$877.90
1/17/2024,(direct),paid,(organic),$69.47,9428,9049,828,$876.99
1/3/2024,brightedge--c.vf.force.com,referral,christmas_cmp,$34.24,2629,2447,851,$130.64
1/21/2024,yandex.ru,(none),christmas_cmp,$30.26,7608,7464,287,$965.44
1/5/2024,enterprisemarketingportal.google,organic,(referral),$73.12,5201,4771,958,$776.94
1/27/2024,chrome_launch_switch,(none),solution_marketing,$22.84,9996,9253,272,$216.43
1/27/2024,(direct),paid,(direct),$73.62,9780,8809,766,$639.38
1/26/2024,momentum.com,referral,solution_marketing,$76.58,6059,5673,955,$636.60
1/4/2024,boards.greenhouse.io,paid,service_strategy,$11.42,2509,2112,147,$171.98
1/22/2024,(direct),(none),(referral),$74.78,3326,2503,622,$347.51
1/20/2024,linkedin.com,paid,solution_marketing,$41.32,5014,4466,573,$983.98
1/11/2024,enterprisemarketingportal.google,(none),solution_data,$56.15,2335,2061,593,$297.38
1/13/2024,(direct),social,christmas_cmp,$73.81,6878,6463,914,$949.75
1/17/2024,momentum.com,(none),(direct),$15.47,3862,3337,104,$526.19
1/23/2024,enterprisemarketingportal.google,referral,(organic),$39.67,3528,3222,754,$190.73
1/8/2024,app.amplemarket.com,referral,christmas_cmp,$78.50,9791,9670,198,$487.68
1/22/2024,google,social,(referral),$54.18,6239,6154,665,$405.99
1/24/2024,brightedge--c.vf.force.com,(none),christmas_cmp,$44.19,2112,1371,953,$933.60
1/25/2024,(direct),(none),(referral),$76.24,9205,9090,751,$921.27
1/18/2024,app.amplemarket.com,paid,service_strategy,$82.16,6422,6073,449,$576.42
1/3/2024,gdmsugar.gartner.com,referral,solution_data,$36.17,7524,6873,720,$871.98
1/2/2024,boards.greenhouse.io,referral,(organic),$33.69,1077,1000,208,$576.11
1/3/2024,google,paid,chrome_launch_switch,$97.62,6313,5550,291,$600.31
1/24/2024,google,(none),christmas_cmp,$43.98,7701,7150,370,$405.00
1/16/2024,brightedge--c.vf.force.com,social,(organic),$90.52,1699,994,620,$628.64
1/3/2024,brightedge--c.vf.force.com,referral,(referral),$85.93,1939,1465,823,$230.77
1/6/2024,linkedin.com,paid,chrome_launch_switch,$90.63,5784,5491,516,$780.55
1/8/2024,(direct),social,christmas_cmp,$19.84,5733,5185,176,$950.42
1/10/2024,linkedin.com,(none),(organic),$15.06,4656,4142,518,$763.21
1/29/2024,(direct),(none),solution_marketing,$80.95,6224,6092,688,$817.85
1/16/2024,linkedin.com,social,solution_data,$30.37,6107,5862,474,$701.86
1/14/2024,app.amplemarket.com,referral,(direct),$53.73,2033,1084,343,$254.53
1/8/2024,momentum.com,social,(direct),$24.51,4249,4164,819,$343.32
1/13/2024,app.amplemarket.com,(none),christmas_cmp,$71.74,8601,7666,833,$659.43
1/21/2024,bing,(none),service_strategy,$95.33,7570,6600,454,$298.86
1/2/2024,meta,referral,solution_data,$15.28,5996,5320,693,$472.16
1/13/2024,google,organic,(direct),$69.50,6117,5845,138,$676.87
1/1/2024,momentum.com,(none),(referral),$97.07,9214,8224,285,$339.52
1/13/2024,(direct),(none),chrome_launch_switch,$49.06,5342,4474,975,$794.16
1/23/2024,(direct),(none),(organic),$45.35,4095,3414,375,$339.01
1/29/2024,yandex.ru,referral,christmas_cmp,$64.39,3023,2215,448,$513.37
1/25/2024,chrome_launch_switch,(none),(referral),$82.00,1293,1011,769,$638.40
1/3/2024,google,social,chrome_launch_switch,$53.34,1993,1186,800,$982.63
1/9/2024,app.amplemarket.com,(none),(referral),$60.12,3284,3172,575,$151.13
1/23/2024,meta,paid,solution_data,$33.26,5375,5063,424,$882.65
1/29/2024,google,organic,solution_marketing,$88.25,5991,5025,301,$333.79
1/13/2024,chrome_launch_switch,organic,service_strategy,$83.11,1022,910,425,$294.67
1/27/2024,meta,organic,solution_marketing,$83.42,9448,9316,256,$286.30
1/13/2024,yandex.ru,organic,service_strategy,$15.03,3655,3628,390,$327.07
1/24/2024,google,organic,(direct),$34.41,8260,7876,103,$419.23
1/22/2024,app.amplemarket.com,referral,(direct),$51.69,2602,2310,986,$114.12
1/29/2024,yandex.ru,organic,service_strategy,$84.23,4543,3637,709,$110.87
1/23/2024,yandex.ru,(none),(referral),$99.17,8760,7809,926,$976.20
1/20/2024,chrome_launch_switch,social,(referral),$41.10,9290,8448,699,$642.39
1/18/2024,meta,organic,(organic),$87.14,7504,6723,345,$146.38
1/28/2024,google,referral,chrome_launch_switch,$20.13,8070,7315,270,$269.53
1/8/2024,chrome_launch_switch,social,solution_data,$73.08,2783,2749,338,$554.26
1/3/2024,chrome_launch_switch,organic,(organic),$91.48,1928,1077,696,$908.05
1/12/2024,enterprisemarketingportal.google,referral,(organic),$87.60,7906,7756,911,$374.58
1/4/2024,brightedge--c.vf.force.com,(none),solution_marketing,$87.58,4543,3563,551,$239.07
1/10/2024,google,paid,solution_marketing,$79.38,7521,7029,584,$112.38
1/15/2024,yandex.ru,paid,service_strategy,$66.71,5740,5291,692,$536.59
1/1/2024,momentum.com,social,solution_data,$75.96,7456,6544,193,$249.66
1/25/2024,boards.greenhouse.io,(none),chrome_launch_switch,$66.53,9117,8290,241,$696.96
1/22/2024,gdmsugar.gartner.com,(none),(organic),$37.19,5522,4676,157,$688.28
1/14/2024,linkedin.com,organic,solution_data,$55.15,3844,3702,401,$236.75
1/4/2024,boards.greenhouse.io,(none),solution_data,$79.22,7927,6995,556,$225.56
1/29/2024,meta,(none),(referral),$51.79,8668,8250,733,$294.92
1/8/2024,boards.greenhouse.io,paid,(referral),$40.00,2159,1292,535,$824.73
1/10/2024,gdmsugar.gartner.com,(none),(referral),$71.37,6889,6048,861,$742.01
1/9/2024,(direct),referral,solution_marketing,$67.15,9771,9129,217,$387.12
1/16/2024,(direct),(none),christmas_cmp,$37.73,8211,7714,650,$193.73
1/13/2024,google,(none),(direct),$34.53,1013,814,783,$188.48
1/7/2024,app.amplemarket.com,referral,solution_marketing,$60.20,6961,6119,555,$128.80
1/12/2024,meta,referral,(direct),$67.46,7357,7024,433,$900.09
1/29/2024,google,paid,chrome_launch_switch,$91.84,8846,8410,232,$293.33
1/5/2024,bing,social,solution_data,$41.85,6519,6265,702,$428.18
1/23/2024,(direct),(none),(referral),$29.13,7257,6456,898,$411.77
1/11/2024,app.amplemarket.com,social,(referral),$53.97,5533,5030,951,$857.93
1/18/2024,brightedge--c.vf.force.com,(none),solution_marketing,$83.82,7771,7530,212,$808.10
1/17/2024,app.amplemarket.com,referral,(direct),$53.35,4744,4709,599,$125.51
1/18/2024,gdmsugar.gartner.com,social,chrome_launch_switch,$80.17,3767,3743,820,$618.84
1/25/2024,yandex.ru,(none),solution_data,$16.01,7588,7352,505,$504.72
1/15/2024,yandex.ru,organic,(direct),$13.78,7272,6646,683,$376.63
1/16/2024,google,organic,christmas_cmp,$34.58,6011,5442,896,$809.18
1/9/2024,chrome_launch_switch,(none),chrome_launch_switch,$56.11,7216,7044,200,$546.35
1/18/2024,momentum.com,organic,service_strategy,$86.03,5935,5748,899,$344.91
1/12/2024,linkedin.com,referral,(referral),$21.55,1429,633,138,$717.46
1/19/2024,yandex.ru,paid,chrome_launch_switch,$37.12,4959,4892,767,$993.16
1/16/2024,brightedge--c.vf.force.com,paid,(referral),$39.15,7036,6347,654,$744.89
1/15/2024,google,(none),service_strategy,$80.90,2561,2478,232,$259.97
1/23/2024,linkedin.com,(none),solution_marketing,$62.15,8232,7539,755,$708.66
1/12/2024,linkedin.com,paid,(referral),$68.90,2150,1252,174,$183.04
